alpha,chi,initial,final,q,eta_abs_M,landau_zener_z,depletion_probability
0.25,0.46911119480762914,32+2,30+0,1.0,2.7414316973851177e-06,1586.9538539133816,1.0
0.275,0.8398619844523131,21+1,21-1,0.0001,1.0090544660286484e-10,0.010889613664265017,0.06613319741604595
0.275,0.8398619844523131,21+1,21-1,0.0001333521432163324,1.34555088415078e-10,0.0145207261187839,0.08719811284324493
0.275,0.8398619844523131,21+1,21-1,0.00017782794100389227,1.7942411524148208e-10,0.01936226440647439,0.11454770367555876
0.275,0.8398619844523131,21+1,21-1,0.00023713737056616554,2.392517157615839e-10,0.025817442934864605,0.14974228226481684
0.275,0.8398619844523131,21+1,21-1,0.00031622776601683794,3.190220650505698e-10,0.03442357680967305,0.19449809552670974
0.275,0.8398619844523131,21+1,21-1,0.00042169650342858224,4.2537791118950105e-10,0.04589651196912731,0.2505204822178157
0.275,0.8398619844523131,21+1,21-1,0.0005623413251903491,5.671708253248292e-10,0.06118964440211427,0.3191858207871296
0.275,0.8398619844523131,21+1,21-1,0.0007498942093324559,7.561927048555234e-10,0.08157221646775521,0.40102376252808697
0.275,0.8398619844523131,21+1,21-1,0.001,1.0081472242510004e-09,0.10873300452899906,0.4949963471982264
0.275,0.8398619844523131,21+1,21-1,0.001333521432163324,1.343938145923897e-09,0.14491730841302958,0.5976940068722922
0.275,0.8398619844523131,21+1,21-1,0.0017782794100389228,1.7913746539618136e-09,0.19310736272665405,0.7027938710943883
0.275,0.8398619844523131,21+1,21-1,0.0023713737056616554,2.3874230406208118e-09,0.2572589102351339,0.8013886551592696
0.275,0.8398619844523131,21+1,21-1,0.0031622776601683794,3.1811697448378044e-09,0.3426096015330726,0.8838275570347447
0.275,0.8398619844523131,21+1,21-1,0.004216965034285823,4.237702671680678e-09,0.4560777945199176,0.9430522613467438
0.275,0.8398619844523131,21+1,21-1,0.005623413251903491,5.6431638468246205e-09,0.6067725018049706,0.9779063284825232
0.275,0.8398619844523131,21+1,21-1,0.007498942093324558,7.51127110678331e-09,0.8066352309364127,0.9937065044497569
0.275,0.8398619844523131,21+1,21-1,0.01,9.991637341339118e-09,1.071229592643966,0.9988063435516523
0.275,0.8398619844523131,21+1,21-1,0.01333521432163324,1.3280208732762468e-08,1.4206800855438357,0.9998671641283687
0.275,0.8398619844523131,21+1,21-1,0.01778279410038923,1.7632054982918217e-08,1.8807295285021395,0.9999926217357262
0.275,0.8398619844523131,21+1,21-1,0.023713737056616554,2.3376500932030385e-08,2.4838229338722364,0.9999998331748808
0.275,0.8398619844523131,21+1,21-1,0.03162277660168379,3.0934073570646485e-08,3.2700167780917035,0.9999999988061965
0.275,0.8398619844523131,21+1,21-1,0.042169650342858224,4.083378281331484e-08,4.28733561573815,0.9999999999980005
0.275,0.8398619844523131,21+1,21-1,0.05623413251903491,5.3727649149619265e-08,5.590936009407055,0.9999999999999994
0.275,0.8398619844523131,21+1,21-1,0.07498942093324558,7.039695039315435e-08,7.240099486998677,1.0
0.275,0.8398619844523131,21+1,21-1,0.1,9.1741397406841e-08,9.29173986364837,1.0
0.275,0.8398619844523131,21+1,21-1,0.1333521432163324,1.1873893955200448e-07,11.788993659306632,1.0
0.275,0.8398619844523131,21+1,21-1,0.1778279410038923,1.523618311427619e-07,14.743992345645358,1.0
0.275,0.8398619844523131,21+1,21-1,0.23713737056616552,1.9343725036359185e-07,18.11569393124284,1.0
0.275,0.8398619844523131,21+1,21-1,0.31622776601683794,2.424526794866508e-07,21.78711727166096,1.0
0.275,0.8398619844523131,21+1,21-1,0.4216965034285822,2.99330617006517e-07,25.550928833075346,1.0
0.275,0.8398619844523131,21+1,21-1,0.5623413251903491,3.6323033883086405e-07,29.115549024529386,1.0
0.275,0.8398619844523131,21+1,21-1,0.7498942093324559,4.324602969425909e-07,32.14142996250026,1.0
0.275,0.8398619844523131,21+1,21-1,1.0,5.045776857376255e-07,34.30585058158035,1.0
0.275,0.5094294595450876,32+2,32+0,0.0001,1.4598844040826114e-13,0.026358714131872105,0.15262901834315176
0.275,0.5094294595450876,32+2,32+0,0.0001333521432163324,1.9467222204589324e-13,0.03514795662661986,0.1981559365758881
0.275,0.5094294595450876,32+2,32+0,0.00017782794100389227,2.595880364994333e-13,0.046867079785463416,0.25507709345028107
0.275,0.5094294595450876,32+2,32+0,0.00023713737056616554,3.461456841522228e-13,0.06249207905044153,0.32473448703037017
0.275,0.5094294595450876,32+2,32+0,0.00031622776601683794,4.615561924606083e-13,0.08332354558181247,0.40757872105607135
0.275,0.5094294595450876,32+2,32+0,0.00042169650342858224,6.154301866685954e-13,0.1110942110475621,0.5024332271305519
0.275,0.5094294595450876,32+2,32+0,0.0005623413251903491,8.205739830885137e-13,0.14811180583191963,0.6056884405808136
0.275,0.5094294595450876,32+2,32+0,0.0007498942093324559,1.0940479166050106e-12,0.19744857818350095,0.7107910973235171
0.275,0.5094294595450876,32+2,32+0,0.001,1.4585718207023177e-12,0.26319227398163936,0.808656651542228
0.275,0.5094294595450876,32+2,32+0,0.001333521432163324,1.944388935721032e-12,0.3507777248107916,0.8896393286763122
0.275,0.5094294595450876,32+2,32+0,0.0017782794100389228,2.591733159341161e-12,0.46742354024688537,0.9469705956548569
0.275,0.5094294595450876,32+2,32+0,0.0023713737056616554,3.454086751795672e-12,0.6227047425031418,0.9800109226838609
0.275,0.5094294595450876,32+2,32+0,0.0031622776601683794,4.602467214189328e-12,0.829299259282253,0.994541825693155
0.275,0.5094294595450876,32+2,32+0,0.004216965034285823,6.131042721483968e-12,1.1039532327115484,0.9990281826975244
0.275,0.5094294595450876,32+2,32+0,0.005623413251903491,8.164442224893935e-12,1.4687153659677201,0.9999017711706588
0.275,0.5094294595450876,32+2,32+0,0.007498942093324558,1.0867190932504097e-11,1.9524905213783443,0.999995299585005
0.275,0.5094294595450876,32+2,32+0,0.01,1.4455746460623955e-11,2.5929509964860533,0.9999999159615667
0.275,0.5094294595450876,32+2,32+0,0.01333521432163324,1.9213600716942063e-11,3.4388088872775504,0.9999999995866281
0.275,0.5094294595450876,32+2,32+0,0.01778279410038923,2.5509784603399783e-11,4.55237564247459,0.9999999999996219
0.275,0.5094294595450876,32+2,32+0,0.023713737056616554,3.382076020832446e-11,6.0121856189417935,1.0
0.275,0.5094294595450876,32+2,32+0,0.03162277660168379,4.475493948138251e-11,7.915197004921682,1.0
0.275,0.5094294595450876,32+2,32+0,0.042169650342858224,5.907768578981984e-11,10.377655017595451,1.0
0.275,0.5094294595450876,32+2,32+0,0.05623413251903491,7.773233229941886e-11,13.533068164314624,1.0
0.275,0.5094294595450876,32+2,32+0,0.07498942093324558,1.0184921967435749e-10,17.524929584082965,1.0
0.275,0.5094294595450876,32+2,32+0,0.1,1.3273003568391085e-10,22.491001279259642,1.0
0.275,0.5094294595450876,32+2,32+0,0.1333521432163324,1.7178966234748103e-10,28.535696797751328,1.0
0.275,0.5094294595450876,32+2,32+0,0.1778279410038923,2.2043474217820008e-10,35.68838081709917,1.0
0.275,0.5094294595450876,32+2,32+0,0.23713737056616552,2.798620237873399e-10,43.849709673456,1.0
0.275,0.5094294595450876,32+2,32+0,0.31622776601683794,3.507767889910439e-10,52.736526163992735,1.0
0.275,0.5094294595450876,32+2,32+0,0.4216965034285822,4.3306690980924e-10,61.846971773199115,1.0
0.275,0.5094294595450876,32+2,32+0,0.5623413251903491,5.255160396205668e-10,70.4752672767915,1.0
0.275,0.5094294595450876,32+2,32+0,0.7498942093324559,6.256768729008321e-10,77.79952441759237,1.0
0.275,0.5094294595450876,32+2,32+0,1.0,7.300151962615098e-10,83.03858487633752,1.0
0.275,0.5094294595450876,32+2,30+0,0.0001,5.844899605530511e-10,0.30439804159689887,0.8523025423457626
0.275,0.5094294595450876,32+2,30+0,0.0001333521432163324,7.794038970906096e-10,0.40589875172776285,0.9219446487895593
0.275,0.5094294595450876,32+2,30+0,0.00017782794100389227,1.0393055833002235e-09,0.5412345697398943,0.9666493193097774
0.275,0.5094294595450876,32+2,30+0,0.00023713737056616554,1.3858540902961304e-09,0.7216765728063965,0.9892669513505292
0.275,0.5094294595450876,32+2,30+0,0.00031622776601683794,1.847920013186548e-09,0.9622443631779788,0.9976325921217337
0.275,0.5094294595450876,32+2,30+0,0.00042169650342858224,2.4639811516797937e-09,1.2829480264646222,0.9996843890234826
0.275,0.5094294595450876,32+2,30+0,0.0005623413251903491,3.2853098071669315e-09,1.7104378994763338,0.9999784901218355
0.275,0.5094294595450876,32+2,30+0,0.0007498942093324559,4.380209979854164e-09,2.2801931920675638,0.9999994003240206
0.275,0.5094294595450876,32+2,30+0,0.001,5.839644451040026e-09,3.039420373946571,0.9999999949163759
0.275,0.5094294595450876,32+2,30+0,0.001333521432163324,7.78469726206531e-09,4.050882449501235,0.9999999999911663
0.275,0.5094294595450876,32+2,30+0,0.0017782794100389228,1.0376451778175365e-08,5.397942006412116,0.9999999999999981
0.275,0.5094294595450876,32+2,30+0,0.0023713737056616554,1.382903347455464e-08,7.191174165884658,1.0
0.275,0.5094294595450876,32+2,30+0,0.0031622776601683794,1.8426773194818002e-08,9.576987297648104,1.0
0.275,0.5094294595450876,32+2,30+0,0.004216965034285823,2.4546689507797858e-08,12.74877068626162,1.0
0.275,0.5094294595450876,32+2,30+0,0.005623413251903491,3.268775596629967e-08,16.96114912234126,1.0
0.275,0.5094294595450876,32+2,30+0,0.007498942093324558,4.3508677685020084e-08,22.547924302021492,1.0
0.275,0.5094294595450876,32+2,30+0,0.01,5.787608015337689e-08,29.94414679480513,1.0
0.275,0.5094294595450876,32+2,30+0,0.01333521432163324,7.692497223562405e-08,39.712357950253015,1.0
0.275,0.5094294595450876,32+2,30+0,0.01778279410038923,1.021328329480136e-07,52.572148369980795,1.0
0.275,0.5094294595450876,32+2,30+0,0.023713737056616554,1.3540726063485742e-07,69.43045548303233,1.0
0.275,0.5094294595450876,32+2,30+0,0.03162277660168379,1.7918413772264112e-07,91.4069804428914,1.0
0.275,0.5094294595450876,32+2,30+0,0.042169650342858224,2.365277287728554e-07,119.84415658215289,1.0
0.275,0.5094294595450876,32+2,30+0,0.05623413251903491,3.112148312039438e-07,156.2837786928923,1.0
0.275,0.5094294595450876,32+2,30+0,0.07498942093324558,4.07770959285182e-07,202.38294697646285,1.0
0.275,0.5094294595450876,32+2,30+0,0.1,5.314076450446423e-07,259.73257681344035,1.0
0.275,0.5094294595450876,32+2,30+0,0.1333521432163324,6.87789613260498e-07,329.5384660033671,1.0
0.275,0.5094294595450876,32+2,30+0,0.1778279410038923,8.825486004230737e-07,412.13972632123057,1.0
0.275,0.5094294595450876,32+2,30+0,0.23713737056616552,1.1204759964988502e-06,506.3891084524839,1.0
0.275,0.5094294595450876,32+2,30+0,0.31622776601683794,1.4043955191722103e-06,609.016631260186,1.0
0.275,0.5094294595450876,32+2,30+0,0.4216965034285822,1.7338582446895627e-06,714.2266877008462,1.0
0.275,0.5094294595450876,32+2,30+0,0.5623413251903491,2.103994319062809e-06,813.8687355060941,1.0
0.275,0.5094294595450876,32+2,30+0,0.7498942093324559,2.5050055315206284e-06,898.4513717704345,1.0
0.275,0.5094294595450876,32+2,30+0,1.0,2.9227420477455327e-06,958.9535546717412,1.0
0.3,0.8771530275949279,21+1,21-1,0.0001,2.8970234456334727e-10,0.007068312959258072,0.043439767327603754
0.3,0.8771530275949279,21+1,21-1,0.0001333521432163324,3.863114023982712e-10,0.009425222947995632,0.05750100157891802
0.3,0.8771530275949279,21+1,21-1,0.00017782794100389227,5.151316267519083e-10,0.01256780530919794,0.07592851874056043
0.3,0.8771530275949279,21+1,21-1,0.00023713737056616554,6.868983323539104e-10,0.016757781506083022,0.09993855569655799
0.3,0.8771530275949279,21+1,21-1,0.00031622776601683794,9.159212245136309e-10,0.02234391609927238,0.13098158710536723
0.3,0.8771530275949279,21+1,21-1,0.00042169650342858224,1.2212718177847008e-09,0.029790855795068436,0.17070676697323234
0.3,0.8771530275949279,21+1,21-1,0.0005623413251903491,1.6283632191948177e-09,0.039717438086822085,0.22085025426420246
0.3,0.8771530275949279,21+1,21-1,0.0007498942093324559,2.171050294247692e-09,0.05294751242337622,0.2829997087027371
0.3,0.8771530275949279,21+1,21-1,0.001,2.894418729248788e-09,0.07057724256402846,0.3581816077978487
0.3,0.8771530275949279,21+1,21-1,0.001333521432163324,3.858483807664124e-09,0.0940640247356058,0.4462387812049241
0.3,0.8771530275949279,21+1,21-1,0.0017782794100389228,5.143086470709484e-09,0.1253435903762233,0.5450451089070689
0.3,0.8771530275949279,21+1,21-1,0.0023713737056616554,6.85435797191911e-09,0.1669835629767804,0.6497782204918741
0.3,0.8771530275949279,21+1,21-1,0.0031622776601683794,9.133226843151717e-09,0.22238363647641038,0.7527307851558507
0.3,0.8771530275949279,21+1,21-1,0.004216965034285823,1.2166562270716888e-08,0.29603443104816096,0.8443334699462971
0.3,0.8771530275949279,21+1,21-1,0.005623413251903491,1.6201680406950354e-08,0.3938484936250479,0.9158052800725051
0.3,0.8771530275949279,21+1,21-1,0.007498942093324558,2.1565068324312574e-08,0.5235769084198083,0.9627361182132083
0.3,0.8771530275949279,21+1,21-1,0.01,2.8686268791861736e-08,0.6953218218267382,0.9873340229732559
0.3,0.8771530275949279,21+1,21-1,0.01333521432163324,3.812784875046276e-08,0.9221457959121389,0.9969542646598382
0.3,0.8771530275949279,21+1,21-1,0.01778279410038923,5.062212041065615e-08,1.2207581746260452,0.9995334987352015
0.3,0.8771530275949279,21+1,21-1,0.023713737056616554,6.711458455111979e-08,1.6122186124567612,0.9999601292783935
0.3,0.8771530275949279,21+1,21-1,0.03162277660168379,8.88125858615141e-08,2.122527270680445,0.9999983850913418
0.3,0.8771530275949279,21+1,21-1,0.042169650342858224,1.1723492652449117e-07,2.782856291114898,0.9999999745156618
0.3,0.8771530275949279,21+1,21-1,0.05623413251903491,1.5425357550599974e-07,3.6290071133888824,0.9999999998748771
0.3,0.8771530275949279,21+1,21-1,0.07498942093324558,2.0211160314538912e-07,4.69945864087039,0.9999999999998499
0.3,0.8771530275949279,21+1,21-1,0.1,2.6339210436163965e-07,6.031152923983318,1.0
0.3,0.8771530275949279,21+1,21-1,0.1333521432163324,3.409027989793827e-07,7.652089341987917,1.0
0.3,0.8771530275949279,21+1,21-1,0.1778279410038923,4.374350561842691e-07,9.57014228244991,1.0
0.3,0.8771530275949279,21+1,21-1,0.23713737056616552,5.553637275574848e-07,11.758671898558948,1.0
0.3,0.8771530275949279,21+1,21-1,0.31622776601683794,6.960883882650033e-07,14.141747182593976,1.0
0.3,0.8771530275949279,21+1,21-1,0.4216965034285822,8.593865293285303e-07,16.58479051323598,1.0
0.3,0.8771530275949279,21+1,21-1,0.5623413251903491,1.042844408488578e-06,18.898541199981587,1.0
0.3,0.8771530275949279,21+1,21-1,0.7498942093324559,1.2416055443262164e-06,20.86260292948235,1.0
0.3,0.8771530275949279,21+1,21-1,1.0,1.448656573989018e-06,22.267501467006532,1.0
0.3,0.5480790804374224,32+2,32+0,0.0001,3.813168462015495e-13,0.01858310459677298,0.11020225043840987
0.3,0.5480790804374224,32+2,32+0,0.0001333521432163324,5.084772297450145e-13,0.02477959095757024,0.1441796204405631
0.3,0.5480790804374224,32+2,32+0,0.00017782794100389227,6.780351314994613e-13,0.03304166665495505,0.18747363368143147
0.3,0.5480790804374224,32+2,32+0,0.00023713737056616554,9.041207662612593e-13,0.04405741629330689,0.2418097313030007
0.3,0.5480790804374224,32+2,32+0,0.00031622776601683794,1.2055690927424635e-12,0.0587437670583678,0.30864232799256097
0.3,0.5480790804374224,32+2,32+0,0.00042169650342858224,1.607482737547075e-12,0.07832230865528153,0.3886670726734248
0.3,0.5480790804374224,32+2,32+0,0.0005623413251903491,2.1433113637718504e-12,0.10442000948989419,0.48112396058519763
0.3,0.5480790804374224,32+2,32+0,0.0007498942093324559,2.8576159864886903e-12,0.139202829186247,0.582986703274937
0.3,0.5480790804374224,32+2,32+0,0.001,3.809740038822874e-12,0.18555266133219228,0.6883460232156708
0.3,0.5480790804374224,32+2,32+0,0.001333521432163324,5.078677836991097e-12,0.2473011057278771,0.788565215160913
0.3,0.5480790804374224,32+2,32+0,0.0017782794100389228,6.769518954735168e-12,0.3295373399455303,0.8738828664489581
0.3,0.5480790804374224,32+2,32+0,0.0023713737056616554,9.021957238655097e-12,0.4390118313415843,0.9366064202451753
0.3,0.5480790804374224,32+2,32+0,0.0031622776601683794,1.2021487988725679e-11,0.5846626204968791,0.9746136483696549
0.3,0.5480790804374224,32+2,32+0,0.004216965034285823,1.6014075278462506e-11,0.7782958717481001,0.9924799100977558
0.3,0.5480790804374224,32+2,32+0,0.005623413251903491,2.1325245694008703e-11,1.0354560974453484,0.9985054984478979
0.3,0.5480790804374224,32+2,32+0,0.007498942093324558,2.838473348892663e-11,1.3765214570580655,0.9998246873127237
0.3,0.5480790804374224,32+2,32+0,0.01,3.775791860259106e-11,1.8280512221096266,0.9999897269292783
0.3,0.5480790804374224,32+2,32+0,0.01333521432163324,5.018527226588271e-11,2.424387810455476,0.999999757648787
0.3,0.5480790804374224,32+2,32+0,0.01778279410038923,6.66306906563734e-11,3.209461292560346,0.9999999982534791
0.3,0.5480790804374224,32+2,32+0,0.023713737056616554,8.833867656036253e-11,4.238639019075489,0.9999999999972848
0.3,0.5480790804374224,32+2,32+0,0.03162277660168379,1.1689838131880114e-10,5.580277289348823,0.9999999999999994
0.3,0.5480790804374224,32+2,32+0,0.042169650342858224,1.543089080427318e-10,7.316329912619501,1.0
0.3,0.5480790804374224,32+2,32+0,0.05623413251903491,2.0303421091022183e-10,9.540921455976033,1.0
0.3,0.5480790804374224,32+2,32+0,0.07498942093324558,2.660267013313276e-10,12.355215731798852,1.0
0.3,0.5480790804374224,32+2,32+0,0.1,3.466863435328815e-10,15.85633605522745,1.0
0.3,0.5480790804374224,32+2,32+0,0.1333521432163324,4.487087612771271e-10,20.117894813890526,1.0
0.3,0.5480790804374224,32+2,32+0,0.1778279410038923,5.757680570158788e-10,25.160594340666226,1.0
0.3,0.5480790804374224,32+2,32+0,0.23713737056616552,7.309900974607074e-10,30.914396556797662,1.0
0.3,0.5480790804374224,32+2,32+0,0.31622776601683794,9.162170547525233e-10,37.17967336619573,1.0
0.3,0.5480790804374224,32+2,32+0,0.4216965034285822,1.1311560544170705e-09,43.60261049552938,1.0
0.3,0.5480790804374224,32+2,32+0,0.5623413251903491,1.3726300404062923e-09,49.685627938373656,1.0
0.3,0.5480790804374224,32+2,32+0,0.7498942093324559,1.6342467338413481e-09,54.849287890077704,1.0
0.3,0.5480790804374224,32+2,32+0,1.0,1.906774889430848e-09,58.542867478467265,1.0
0.3,0.5480790804374224,32+2,30+0,0.0001,5.116887833631596e-10,0.18798068877100282,0.6930644541226654
0.3,0.5480790804374224,32+2,30+0,0.0001333521432163324,6.823252044798828e-10,0.25066234500324874,0.7929837451982851
0.3,0.5480790804374224,32+2,30+0,0.00017782794100389227,9.098548227556108e-10,0.3342388363362559,0.8775539244562803
0.3,0.5480790804374224,32+2,30+0,0.00023713737056616554,1.2132389625845791e-09,0.44567060456221175,0.9392039825381223
0.3,0.5480790804374224,32+2,30+0,0.00031622776601683794,1.6177522406118984e-09,0.5942329891719454,0.9760951995988051
0.3,0.5480790804374224,32+2,30+0,0.00042169650342858224,2.1570798522181887e-09,0.7922831973787425,0.9931126035899228
