alpha,chi,q,status,residual,discriminant_normalized,omega_res_M,radius_M,radius_over_cloud,eta_M,delta_gamma_M,analytic_q
0.06912278928167537,0.2698111111111111,,not_superradiant,,,2.452483604493526e-09,,,,4.94417675139738e-13,
0.06912278928167537,0.2748055555555555,,no_root,,,2.4978812645940005e-09,,,,5.034386551349362e-13,
0.06912278928167537,0.27980000000000005,,no_root,,,2.543278924694477e-09,,,,5.124523168287632e-13,
0.06912278928167537,0.28479444444444446,,no_root,,,2.5886765847949516e-09,,,,5.214585173696705e-13,
0.06912278928167537,0.2897888888888889,,no_root,,,2.634074244895427e-09,,,,5.304571133083646e-13,
0.06912278928167537,0.29478333333333334,,no_root,,,2.679471904995902e-09,,,,5.394479605805772e-13,
0.06912278928167537,0.2997777777777778,,no_root,,,2.7248695650963777e-09,,,,5.4843091448939e-13,
0.06912278928167537,0.3047722222222222,,no_root,,,2.7702672251968526e-09,,,,5.574058296870997e-13,
0.06912278928167537,0.3097666666666667,,no_root,,,2.8156648852973275e-09,,,,5.663725601566034e-13,
0.06912278928167537,0.31476111111111116,,no_root,,,2.8610625453978033e-09,,,,5.753309591922826e-13,
0.06912278928167537,0.31975555555555557,,no_root,,,2.906460205498278e-09,,,,5.842808793803685e-13,
0.06912278928167537,0.32475,,no_root,,,2.951857865598753e-09,,,,5.932221725787663e-13,
0.06912278928167537,0.32974444444444445,,no_root,,,2.9972555256992285e-09,,,,6.02154689896316e-13,
0.06912278928167537,0.3347388888888889,,no_root,,,3.0426531857997042e-09,,,,6.110782816714646e-13,
0.06912278928167537,0.33973333333333333,,no_root,,,3.0880508459001787e-09,,,,6.199927974503312e-13,
0.06912278928167537,0.3447277777777778,,no_root,,,3.1334485060006545e-09,,,,6.28898085964133e-13,
0.06912278928167537,0.34972222222222227,,no_root,,,3.17884616610113e-09,,,,6.37793995105949e-13,
0.06912278928167537,0.3547166666666667,,no_root,,,3.224243826201605e-09,,,,6.466803719067923e-13,
0.06912278928167537,0.3597111111111111,,no_root,,,3.2696414863020797e-09,,,,6.555570625109642e-13,
0.06912278928167537,0.3647055555555556,,no_root,,,3.315039146402556e-09,,,,6.644239121506553e-13,
0.06912278928167537,0.36970000000000003,,no_root,,,3.3604368065030308e-09,,,,6.732807651197651e-13,
0.06912278928167537,0.37469444444444444,,no_root,,,3.4058344666035057e-09,,,,6.821274647469053e-13,
0.06912278928167537,0.37968888888888885,,no_root,,,3.4512321267039806e-09,,,,6.909638533675489e-13,
0.06912278928167537,0.3846833333333334,,no_root,,,3.4966297868044564e-09,,,,6.997897722952937e-13,
0.06912278928167537,0.3896777777777778,,no_root,,,3.5420274469049313e-09,,,,7.086050617921941e-13,
0.06912278928167537,0.3946722222222222,,no_root,,,3.5874251070054062e-09,,,,7.17409561038126e-13,
0.06912278928167537,0.3996666666666667,,no_root,,,3.6328227671058824e-09,,,,7.262031080991388e-13,
0.06912278928167537,0.40466111111111114,308.5076990809274,root_q_gt_1,0.0,0.0,3.678220427206357e-09,2838781.6172836814,3390.896252665785,3.674927699473739e-13,7.349855398947478e-13,308.50769908089666
0.06912278928167537,0.40965555555555555,62.36860004749274,root_q_gt_1,0.0,0.0,3.7236180873068323e-09,1659515.386612728,1982.2745333580115,3.7187834608206204e-13,7.437566921641241e-13,62.36860004749288
0.06912278928167537,0.41464999999999996,34.671684745489806,root_q_gt_1,0.0,0.0,3.769015747407307e-09,1359218.381373358,1623.5727637138618,3.762581997155629e-13,7.525163994311258e-13,34.67168474548982
0.06912278928167537,0.4196444444444445,24.0001111808544,root_q_gt_1,1.326400962289956e-16,1.584672154820177e-16,3.814413407507783e-09,1197738.8589488731,1430.6870890505938,3.806322474840613e-13,7.612644949681225e-13,24.000111180854272
0.06912278928167537,0.4246388888888889,18.346115734857772,root_q_gt_1,1.3113518123288305e-16,1.5489172333448137e-16,3.859811067608258e-09,1090989.4789664855,1303.1760222067007,3.8500040537927564e-13,7.700008107585514e-13,18.346115734857783
0.06912278928167537,0.4296333333333333,14.844466283718484,root_q_gt_1,0.0,0.0,3.905208727708733e-09,1012814.0190223992,1209.796217095635,3.89362588729077e-13,7.78725177458154e-13,14.844466283718448
0.06912278928167537,0.43462777777777784,12.462628399547942,root_q_gt_1,0.0,0.0,3.9506063878092085e-09,951920.7164629038,1137.059776150589,3.9371871217741165e-13,7.874374243548233e-13,12.462628399547894
0.06912278928167537,0.43962222222222225,10.73746036021461,root_q_gt_1,1.2683011561854585e-16,1.4488871038541797e-16,3.996004047909684e-09,902486.6088374573,1078.0112289568115,3.980686896635e-13,7.961373793270001e-13,10.737460360214639
0.06912278928167537,0.44461666666666666,9.430276496966526,root_q_gt_1,0.0,0.0,4.041401708010158e-09,861146.934623682,1028.6314015250534,4.0241243440027525e-13,8.048248688005505e-13,9.430276496966489
0.06912278928167537,0.4496111111111111,8.405566585145731,root_q_gt_1,0.0,0.0,4.086799368110634e-09,825796.0015588405,986.4050655054091,4.067498588520226e-13,8.134997177040452e-13,8.405566585145763
0.06912278928167537,0.4546055555555556,7.580683949560418,root_q_gt_1,1.2281548726784165e-16,1.3586138621048734e-16,4.13219702821111e-09,795035.6831757003,949.6621728147054,4.1108087471118497e-13,8.2216174942237e-13,7.5806839495604175
0.06912278928167537,0.4596,6.902358035359522,root_q_gt_1,1.2153693428198493e-16,1.3304737937362372e-16,4.177594688311584e-09,767894.1622862673,917.241897540522,4.1540539287429044e-13,8.308107857485808e-13,6.902358035359495
0.06912278928167537,0.4645944444444444,6.334707661331891,root_q_gt_1,2.4057323058976167e-16,2.606479869030599e-16,4.22299234841206e-09,743670.818077581,888.3073551283222,4.197233234169602e-13,8.394466468339206e-13,6.334707661331897
0.06912278928167537,0.46958888888888894,5.852680766277021,root_q_gt_1,1.1906363500316586e-16,1.2768740033069824e-16,4.2683900085125355e-09,721845.2512696951,862.2369338424529,4.240345755679501e-13,8.480691511359001e-13,5.852680766277023
0.06912278928167537,0.47458333333333336,5.438255672935718,root_q_gt_1,1.1786713592577792e-16,1.251339723929467e-16,4.3137876686130104e-09,702021.2041912248,838.5573078572119,4.283390576821767e-13,8.566781153643535e-13,5.438255672935717
0.06912278928167537,0.47957777777777777,5.078136585457148,root_q_gt_1,1.1669629643842232e-16,1.2266027005737854e-16,4.359185328713485e-09,683890.5398141256,816.9004105741185,4.3263667721267856e-13,8.65273354425357e-13,5.078136585457141
0.06912278928167537,0.4845722222222223,4.7622997924913495,root_q_gt_1,0.0,0.0,4.404582988813961e-09,667209.2905878259,796.9748251938074,4.3692734068145504e-13,8.738546813629101e-13,4.762299792491346
0.06912278928167537,0.4895666666666667,4.483045433733346,root_q_gt_1,2.2885695614118723e-16,2.358783109902301e-16,4.449980648914436e-09,651781.2556300747,778.5461917245327,4.412109536491263e-13,8.824219072982528e-13,4.483045433733345
0.06912278928167537,0.4945611111111111,4.234360953240874,root_q_gt_1,0.0,0.0,4.495378309014911e-09,637446.4772410139,761.4234422934683,4.4548742068335306e-13,8.909748413667061e-13,4.234360953240874
0.06912278928167537,0.49955555555555553,4.011482919976813,root_q_gt_1,2.2450851347646253e-16,2.2699976268474894e-16,4.540775969115386e-09,624072.9631020392,745.4489133960274,4.4975664532594964e-13,8.995132906518991e-13,4.0114829199768085
0.06912278928167537,0.50455,3.8105886563225946,root_q_gt_1,1.1120052286770347e-16,1.1137902936417313e-16,4.5861736292158625e-09,611550.6222911387,730.4911025268291,4.5401853005862064e-13,9.080370601172412e-13,3.8105886563225932
0.06912278928167537,0.5095444444444445,3.6285749214997,root_q_gt_1,0.0,0.0,4.631571289316337e-09,599786.7450972233,716.4392688631189,4.582729762672488e-13,9.165459525344976e-13,3.628574921499693
0.06912278928167537,0.5145388888888889,3.462896266248186,root_q_gt_1,0.0,0.0,4.676968949416812e-09,588702.5808104266,703.1993454695066,4.625198842046525e-13,9.25039768409305e-13,3.46289626624819
0.06912278928167537,0.5195333333333334,3.3114450959912,root_q_gt_1,0.0,0.0,4.722366609517288e-09,578230.7103073144,690.6908008772734,4.667591529517308e-13,9.335183059034617e-13,3.311445095991202
0.06912278928167537,0.5245277777777778,3.17246140470075,root_q_gt_1,0.0,0.0,4.767764269617762e-09,568313.0031820937,678.8441988980319,4.709906803769066e-13,9.419813607538132e-13,3.172461404700746
0.06912278928167537,0.5295222222222222,3.04446395509085,root_q_gt_1,0.0,0.0,4.813161929718238e-09,558899.0110252517,667.599279411127,4.752143630937704e-13,9.504287261875408e-13,3.0444639550908494
0.06912278928167537,0.5345166666666666,2.926197186897694,root_q_gt_1,0.0,0.0,4.858559589818712e-09,549944.6904158893,656.9034329907502,4.794300964168248e-13,9.588601928336496e-13,2.9261971868976895
0.06912278928167537,0.5395111111111112,2.8165898135349816,root_q_gt_1,2.0878062308358433e-16,1.96308974000457e-16,4.903957249919189e-09,541411.3781696493,646.7104768498373,4.836377743152196e-13,9.672755486304395e-13,2.816589813534981
0.06912278928167537,0.5445055555555556,2.7147222112570075,root_q_gt_1,0.0,0.0,4.9493549100196636e-09,533264.961713389,636.9796638609115,4.878372893643611e-13,9.756745787287222e-13,2.714722211257006
0.06912278928167537,0.5495,2.619800496896724,root_q_gt_1,4.104404080599369e-16,3.793411882835092e-16,4.9947525701201385e-09,525475.2019310705,627.6748737022712,4.920285326952712e-13,9.84057065390542e-13,2.6198004968967195
0.06912278928167537,0.5544944444444445,2.531135746592382,root_q_gt_1,2.0349028075760175e-16,2.79729568593582e-16,5.040150230220615e-09,518015.176269444,618.7639476532977,4.962113939415628e-13,9.924227878831253e-13,2.531135746592382
0.06912278928167537,0.5594888888888889,2.4481272040528617,root_q_gt_1,0.0,0.0,5.085547890321089e-09,510860.81752292305,610.218137677602,5.0038576118389e-13,1.00077152236778e-12,2.448127204052861
0.06912278928167537,0.5644833333333333,2.370248612510876,root_q_gt_1,0.0,0.0,5.130945550421564e-09,503990.52935703436,602.0116471696292,5.045515208917168e-13,1.0091030417834336e-12,2.3702486125108733
0.06912278928167537,0.5694777777777777,2.2970370128161193,root_q_gt_1,0.0,0.0,5.176343210522039e-09,497384.8638432171,594.1212457732022,5.087085578622427e-13,1.0174171157244854e-12,2.2970370128161184
0.06912278928167537,0.5744722222222223,2.22808350369173,root_q_gt_1,0.0,0.0,5.221740870622516e-09,491026.24945685704,586.5259444778928,5.12856755156307e-13,1.025713510312614e-12,2.2280835036917312
0.06912278928167537,0.5794666666666667,2.163025574543791,root_q_gt_1,0.0,0.0,5.26713853072299e-09,484898.7604116532,579.2067200912302,5.16995994031083e-13,1.033991988062166e-12,2.1630255745437887
